League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Sam Cosgrove,Forward,24,11,21,3,3,3,0,Player,7,4,5,3,7,4,6,2,3,-,7,-,-,-,-,3,1,-,1902,173,,,,,,,,4,2,2,3,1,1881,470.25,1,1,-,-,1,-,1,1923,1923
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Scott McKenna,Defender,23,1,23,0,0,1,0,Player,-,1,-,1,1,-,-,1,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,3,-,3,1,2,2007,669,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Shaleum Logan,Defender,23,0,20,6,3,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,-,2,1,1809,603,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Jon Gallagher,Forward,22,1,11,14,11,3,0,Player,1,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Ryan Hedges,Midfielder,20,4,14,12,6,9,0,Player,1,3,1,2,3,1,1,3,-,-,3,-,-,1,-,-,-,-,1198,300,5,15,Niall McGinn,1,,,,2,-,2,1,1,1198,599,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Greg Leigh,Defender,18,1,18,0,0,4,0,Player,1,-,1,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Zak Vyner,Defender,16,1,15,2,1,3,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,-,3,1,2,1328,442.67,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Curtis Main,Forward,15,2,9,13,6,3,0,Player,2,-,2,-,1,1,1,-,1,-,2,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,-,775,-,1,1,-,-,1,1,-,845,845
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Connor McLennan,Forward,15,2,6,17,9,5,0,Player,2,-,1,-,1,1,1,-,1,-,2,-,-,-,-,-,-,-,,,,,,,,,,1,1,-,1,-,620,620,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Funso Ojo,Midfielder,14,0,14,1,0,7,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,4,2,2,1144,286,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Dean Campbell,Forward,14,0,5,19,9,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,562,562,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Michael Devlin,Defender,12,0,10,13,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,972,486,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Ash Taylor,Midfielder,11,1,11,2,0,2,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,1,2,2,1,911,303.67,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,James Wilson,Forward,11,0,7,9,4,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Bruce Anderson,Forward,9,1,1,24,8,0,0,Player,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Craig Bryson,Midfielder,8,0,5,4,3,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,393,393,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Dylan McGeouch,Midfielder,5,0,5,1,0,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,387,193.5,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Scott Wright,Forward,3,0,2,1,1,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Ethan Ross,Midfielder,2,0,1,1,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Ronald Hernandez,Defender,1,0,1,3,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Stephen Gleeson,Midfielder,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Jack Mackenzie,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Tomas Cerny,Goalkeeper,0,0,0,27,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Calvin Ramsey,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Sebastian Ross,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Aberdeen,2019/20,Scottish Premiership|Aberdeen|2019/20,Connor Barron,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,,,,35,,,,,,Team,,,,,,,,,,,24,-,1,2,-,2,6,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Allan Campbell,Midfielder,26,3,26,0,0,3,0,Player,-,3,1,2,2,1,2,1,-,-,3,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,2294,2294,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Declan Gallagher,Defender,26,2,26,0,0,0,0,Player,1,1,1,1,-,2,-,-,2,-,-,-,-,-,-,-,2,-,,,3,9,Liam Donnelly,2,,,,7,2,5,6,1,2340,334.29,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Mark Gillespie,Goalkeeper,26,0,26,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,10,38.46%,,3,-,3,1,2,2340,780,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Liam Polworth,Midfielder,26,1,24,2,2,7,0,Player,1,-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,10,29,Peter Hartley,2,,,,3,1,2,-,3,2117,705.67,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Jermaine Hylton,Forward,24,2,15,9,9,13,0,Player,-,2,-,1,1,1,2,-,-,-,2,-,-,-,-,-,-,-,,,4,11,Chris Long,2,,,,2,-,2,2,-,1331,665.5,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Liam Grimshaw,Midfielder,23,0,23,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,1,2070,690,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,James Scott,Forward,22,3,15,8,7,11,0,Player,3,-,2,-,1,2,2,1,-,-,3,-,-,-,-,-,-,-,1274,425,,,,,,,,1,-,1,-,1,1274,1274,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Jake Carroll,Defender,21,2,21,0,0,1,0,Player,-,2,1,1,1,1,1,1,-,-,-,-,-,1,-,-,1,-,,,,,,,,,,7,1,6,1,6,1846,263.71,1,-,1,-,1,1,-,1846,1846
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Peter Hartley,Defender,21,2,19,5,2,1,0,Player,1,1,1,-,1,1,-,-,2,-,-,-,-,-,-,-,2,-,,,,,,,,,,3,1,2,-,3,1676,558.67,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Chris Long,Forward,21,6,18,6,3,11,0,Player,3,3,3,3,4,2,4,2,-,-,6,-,-,-,-,-,-,-,1414,236,,,,,,,,4,1,3,3,1,1414,353.5,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Sherwin Seedorf,Midfielder,21,2,9,16,12,7,0,Player,1,1,1,-,1,1,2,-,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,873,873,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Liam Donnelly,Defender,20,6,20,0,0,1,0,Player,4,2,3,2,4,2,4,1,1,-,2,-,1,1,-,2,-,-,1754,292,,,,,,,,12,6,6,5,7,1754,146.17,1,1,-,-,1,-,1,1754,1754
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Devante Cole,Forward,19,4,12,7,7,7,0,Player,3,1,3,2,2,2,1,1,2,-,3,-,-,-,-,-,1,-,1139,285,,,,,,,,1,1,-,-,1,1139,1139,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,"Mark O'Hara",Defender,13,0,5,12,8,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,563,281.5,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Richard Tait,Defender,10,0,8,17,2,1,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,1,2,735,245,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Bevis Mugabi,Defender,10,0,6,16,4,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Christian Ilic,Defender,7,0,3,10,4,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,275,275,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Barry Maguire,Defender,6,0,4,12,2,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Christy Manzinga,Forward,6,1,0,9,6,0,0,Player,-,1,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,114,114,1,-,1,-,1,-,1,114,114
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Ross MacIver,Midfielder,5,1,1,8,4,1,0,Player,-,1,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Charles Dunne,Defender,3,0,3,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Rolando Aarons,Midfielder,2,0,2,0,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Tony Watt,Forward,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Mikael Ndjoli,Forward,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Adam Livingstone,Defender,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Jamie Semple,Forward,0,0,0,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Trevor Carson,Goalkeeper,0,0,0,26,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Motherwell,2019/20,Scottish Premiership|Motherwell|2019/20,Casper Sloth,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,,,,38,,,,,,Team,,,,,,,,,,,23,2,7,-,-,4,2,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Steven Lawless,Forward,27,8,26,1,1,11,0,Player,4,4,3,1,2,6,2,6,-,-,4,-,-,-,-,4,-,-,2236,280,4,11,Lyndon Dykes,2,,,,2,-,2,1,1,2236,1118,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Marvin Bartley,Midfielder,26,1,26,0,0,3,0,Player,1,-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,6,2,4,4,2,2222,370.33,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Jon Guthrie,Defender,25,5,25,0,0,0,0,Player,2,3,3,1,3,2,-,2,3,-,-,1,3,-,-,-,1,-,2250,450,,,,,,,,4,2,2,1,3,2250,562.5,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Lyndon Dykes,Forward,22,9,22,0,0,5,0,Player,2,7,-,3,7,2,5,1,3,-,6,1,2,-,-,-,-,-,1953,217,3,8,Scott Pittman,2,,,1,7,2,5,2,5,1936,276.57,1,-,1,-,1,-,1,1936,1936
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Ricki Lamie,Defender,22,1,19,7,3,1,0,Player,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,1,1,1802,901,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Keaghan Jacobs,Midfielder,22,0,14,12,8,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,2,-,1288,644,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Scott Pittman,Midfielder,20,3,20,1,0,0,0,Player,1,2,2,2,1,2,2,1,-,-,3,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,1800,1800,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Jack McMillan,Defender,19,0,17,9,2,8,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-,2,-,1475,737.5,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Robbie Crawford,Midfielder,19,0,13,11,6,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,-,3,1180,393.33,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Scott Robinson,Midfielder,19,1,12,11,7,9,0,Player,-,1,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,6,1,5,2,4,976,162.67,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Steve Lawson,Defender,17,0,11,10,6,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,-,1,2,1050,350,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Aymen Souda,Forward,15,2,11,14,4,10,0,Player,1,1,1,-,-,2,-,2,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,837,837,1,1,-,-,1,1,-,919,919
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Craig Sibbald,Midfielder,15,2,11,12,4,8,0,Player,2,-,-,-,-,2,-,2,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,1,1,933,466.5,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Matija Sarkic,Goalkeeper,14,0,14,7,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,6,42.86%,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Alan Lithgow,Defender,12,2,9,6,3,0,0,Player,2,-,2,-,1,1,-,-,2,-,-,-,1,-,-,-,1,-,,,,,,,,,,2,-,2,1,1,896,448,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Aaron Taylor-Sinclair,Defender,11,2,10,2,1,1,0,Player,1,1,1,1,1,1,-,-,2,-,1,-,1,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,886,886,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Nicky Devlin,Defender,10,0,10,1,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,850,850,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Chris Erskine,Midfielder,10,0,3,12,7,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Scott Tiffoney,Midfielder,8,0,1,13,7,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,200,200,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Ross Stewart,Goalkeeper,7,0,7,15,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,1,14.29%,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Hakeem Odofin,Defender,7,0,3,11,4,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,291,291,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Ciaron Brown,Defender,6,0,6,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,540,540,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Robbie McCrorie,Goalkeeper,5,0,5,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,2,40.00%,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Jack Stobbs,Midfielder,4,1,1,6,3,2,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,161,161,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Lee Miller,Forward,3,1,0,3,3,0,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,42,42,,,,,,,,1,-,1,-,1,42,42,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Dolly Menga,Forward,3,0,0,3,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Cece Pepe,Defender,2,0,0,6,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Ryan Schofield,Goalkeeper,1,0,1,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Ibrahima Savane,Defender,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Gary Maley,Goalkeeper,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Livingston,2019/20,Scottish Premiership|Livingston|2019/20,Craig Henderson,Midfielder,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,,,,38,,,,,,Team,,,,,,,,,,,30,1,2,-,-,2,3,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Paul Hanlon,Defender,27,2,27,0,0,0,0,Player,1,1,1,1,1,1,-,1,1,-,2,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Scott Allan,Midfielder,27,5,25,2,2,15,0,Player,1,4,1,1,4,1,4,1,-,-,4,-,-,-,-,1,-,-,2037,407,7,18,Martin Boyle,3,,,,2,1,1,1,1,2037,1018.5,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Christian Doidge,Forward,25,10,22,4,3,4,0,Player,8,2,4,1,5,5,4,-,6,-,7,1,1,-,-,-,1,-,1963,196,,,,,,,1,3,3,-,1,2,1963,654.33,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Daryl Horgan,Midfielder,25,3,12,15,13,10,0,Player,1,2,1,1,2,1,2,1,-,-,3,-,-,-,-,-,-,-,1150,383,,,,,,,,4,1,3,3,1,1150,287.5,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Lewis Stevenson,Defender,24,0,23,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,3,2,2113,422.6,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Florian Kamberi,Forward,23,3,16,8,7,7,0,Player,1,2,-,1,3,-,2,1,-,-,3,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Stephen Mallan,Defender,20,3,14,6,6,1,0,Player,1,2,2,-,1,2,3,-,-,-,2,-,-,-,-,1,-,-,1299,433,,,,,,,,2,-,2,-,2,1299,649.5,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Joe Newell,Midfielder,19,0,13,10,6,10,0,Player,,,,,,,,,,,,,,,,,,,,,4,11,Christian Doidge,2,,,,2,-,2,1,1,1064,532,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Melker Hallberg,Midfielder,18,0,18,4,0,10,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,3,2,1436,287.2,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Martin Boyle,Forward,17,5,12,5,5,1,0,Player,2,3,2,2,3,2,4,1,-,-,5,-,-,-,-,-,-,-,1163,233,4,11,Scott Allan,1,,,,4,-,4,1,3,1163,290.75,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Ofir Marciano,Goalkeeper,16,0,16,11,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,31.25%,,1,-,1,1,-,1396,1396,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Vykintas Slivka,Midfielder,15,0,11,6,4,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,4,-,4,1031,257.75,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Ryan Porteous,Defender,14,1,14,2,0,0,0,Player,-,1,1,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,2,2,-,1,1,1230,615,1,1,-,-,1,1,-,1290,1290
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Jason Naismith,Forward,13,1,13,3,0,0,0,Player,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,4,11,Christian Doidge,2,,,,2,1,1,2,-,1170,585,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Chris Maxwell,Goalkeeper,12,0,11,7,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,3,-,3,1,2,1034,344.67,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Adam Jackson,Defender,11,3,9,15,2,2,0,Player,2,1,1,2,2,1,-,1,2,-,1,-,1,-,-,-,1,-,753,251,,,,,,,,,,,,,,,,,,,,,,,
Scottish Premiership,Hibernian,2019/20,Scottish Premiership|Hibernian|2019/20,Josh Vela,Midfielder,9,0,9,2,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2,2,784,196,,,,,,,,,
